benchmark_return,cash_fraction,cost,date,drawdown,gross_nav,gross_return,net_nav,net_return,turnover,weights
0.0006356900471002902,0.0,0.0,2025-02-17,-0.01456578246629836,0.9869123688600019,-0.0010880752563897644,0.9854342175337016,-0.0010880752563896534,0.0,"{""SYNTHETIC-02"": 0.3324950077289334, ""SYNTHETIC-08"": 0.3328806153256944, ""SYNTHETIC-09"": 0.3346243769453721}"
0.00045462023065723223,0.0,0.0,2025-02-18,-0.015543973674963407,0.9859327103645239,-0.0009926499316343929,0.9844560263250366,-0.0009926499316343929,0.0,"{""SYNTHETIC-02"": 0.33238269468756565, ""SYNTHETIC-08"": 0.3327242264273401, ""SYNTHETIC-09"": 0.33489307888509423}"
0.0002704433729729949,0.0,0.0,2025-02-19,-0.016417110948203084,0.9850582633853744,-0.0008869235901770578,0.9835828890517969,-0.0008869235901770578,0.0,"{""SYNTHETIC-02"": 0.3322678029324207, ""SYNTHETIC-08"": 0.3325516341278195, ""SYNTHETIC-09"": 0.33518056293975984}"
8.543202044664078e-05,0.0,0.0,2025-02-20,-0.01717621227474897,0.9842980234068388,-0.0007717715863048147,0.982823787725251,-0.0007717715863049257,0.0,"{""SYNTHETIC-02"": 0.3321510794788922, ""SYNTHETIC-08"": 0.3323643323987817, ""SYNTHETIC-09"": 0.3354845881223261}"
-9.813224185384328e-05,0.0,0.0,2025-02-21,-0.017813222149270724,0.9836600580175052,-0.000648142507820415,0.9821867778507293,-0.000648142507820415,0.0,"{""SYNTHETIC-02"": 0.33203328957706635, ""SYNTHETIC-08"": 0.33216393912153996, ""SYNTHETIC-09"": 0.3358027713013937}"
-0.0002779869208535679,0.0,0.0,2025-02-24,-0.018321075471432247,0.9831514429153603,-0.0005170638962103125,0.9816789245285678,-0.0005170638962100904,0.0,"{""SYNTHETIC-02"": 0.33191520783872125, ""SYNTHETIC-08"": 0.3319521796548323, ""SYNTHETIC-09"": 0.3361326125064464}"
-0.0004519164494619643,0.0,0.0,2025-02-25,-0.018693746573504644,0.9827782128066349,-0.0003796262634967462,0.9813062534264954,-0.00037962626349685724,0.0,"{""SYNTHETIC-02"": 0.3317976152288283, ""SYNTHETIC-08"": 0.33173087330329654, ""SYNTHETIC-09"": 0.3364715114678752}"
-0.0006177793840689283,0.0,0.0,2025-02-26,-0.018926285573517054,0.9825453249981224,-0.00023696883536661328,0.981073714426483,-0.00023696883536661328,0.0,"{""SYNTHETIC-02"": 0.33168129021449727, ""SYNTHETIC-08"": 0.33150192158346153, ""SYNTHETIC-09"": 0.33681678820204125}"
-0.0007735346363997309,0.0,0.0,2025-02-27,-0.019014860591240357,0.9824566171178726,-9.028375383091092e-05,0.9809851394087596,-9.028375383091092e-05,0.0,"{""SYNTHETIC-02"": 0.33156700455487104, ""SYNTHETIC-08"": 0.33126728815757833, ""SYNTHETIC-09"": 0.33716570728755063}"
-0.0009172664250118867,0.0,0.0,2025-02-28,-0.018956779330497886,0.9825147855005063,5.920707502005129e-05,0.9810432206695021,5.920707502005129e-05,0.0,"{""SYNTHETIC-02"": 0.33145551483135227, ""SYNTHETIC-08"": 0.33102898388411106, ""SYNTHETIC-09"": 0.3375155012845367}"
-0.0010472076495963156,0.0,0.002939339476484078,2025-03-03,-0.02168984424354936,0.9827213694757839,0.00021026042389005184,0.9783101557564506,-0.0027858761525167974,1.9970044932601099,"{""SYNTHETIC-00"": 0.3333333333333333, ""SYNTHETIC-06"": 0.3333333333333333, ""SYNTHETIC-07"": 0.3333333333333333}"
-0.0011617614122426678,0.0,0.0,2025-03-04,-0.022996712407565845,0.9814086086255467,-0.0013358423771099304,0.9770032875924342,-0.0013358423771099304,0.0,"{""SYNTHETIC-00"": 0.33329769505269796, ""SYNTHETIC-06"": 0.333430264391585, ""SYNTHETIC-07"": 0.3332720405557171}"
-0.001259520433623429,0.0,0.0,2025-03-05,-0.02434782360307075,0.9800514052513939,-0.0013829136633043415,0.9756521763969292,-0.0013829136633044525,0.0,"{""SYNTHETIC-00"": 0.3332535230566441, ""SYNTHETIC-06"": 0.33350582478112956, ""SYNTHETIC-07"": 0.33324065216222637}"
-0.0013392841382988685,0.0,0.0,2025-03-06,-0.025730147583769236,0.978662848353177,-0.001416820475718561,0.9742698524162308,-0.00141682047571845,0.0,"{""SYNTHETIC-00"": 0.3332010106683208, ""SYNTHETIC-06"": 0.3335594543507224, ""SYNTHETIC-07"": 0.3332395349809568}"
-0.0014000732116943304,0.0,0.0,2025-03-07,-0.027130432167239205,0.9772562498675879,-0.0014372656405176043,0.9728695678327608,-0.0014372656405176043,0.0,"{""SYNTHETIC-00"": 0.3331404214652983, ""SYNTHETIC-06"": 0.33359076748948335, ""SYNTHETIC-07"": 0.33326881104521844}"
-0.0014411414614664553,0.0,0.0,2025-03-10,-0.02853532421853111,0.9758450231390422,-0.0014440703026835644,0.9714646757814689,-0.0014440703026835644,0.0,"{""SYNTHETIC-00"": 0.3330720785508544, ""SYNTHETIC-06"": 0.3335995680203132, ""SYNTHETIC-07"": 0.33332835342883244}"
-0.001461984847575315,0.0,0.0,2025-03-11,-0.029931477763120107,0.9744425743192444,-0.0014371634701649816,0.9700685222368799,-0.0014371634701652036,0.0,"{""SYNTHETIC-00"": 0.33299636511299335, ""SYNTHETIC-06"": 0.33358584406859726, ""SYNTHETIC-07"": 0.33341779081840944}"
-0.0014623475781486706,0.0,0.0,2025-03-12,-0.03130567212409974,0.9730621836973116,-0.0014165951471252214,0.9686943278759003,-0.0014165951471251104,0.0,"{""SYNTHETIC-00"": 0.3329137219313732, ""SYNTHETIC-06"": 0.33354976958048094, ""SYNTHETIC-07"": 0.33353650848814587}"
-0.001442225201868541,0.0,0.0,2025-03-13,-0.03264490827012778,0.9717169089173943,-0.001382516762500896,0.9673550917298722,-0.001382516762501007,0.0,"{""SYNTHETIC-00"": 0.3328246451460918, ""SYNTHETIC-06"": 0.33349170357265223, ""SYNTHETIC-07"": 0.333683651281256}"
-0.0014018646617710573,0.0,0.0,2025-03-14,-0.03393651966664801,0.9704194736276242,-0.0013351988401802961,0.966063480333352,-0.0013351988401802961,0.0,"{""SYNTHETIC-00"": 0.3327296760209788, ""SYNTHETIC-06"": 0.3334121888248769, ""SYNTHETIC-07"": 0.3338581351541443}"
-0.0013417613098771763,0.0,0.0,2025-03-17,-0.03516827359942787,0.9691821656997078,-0.0012750238031508099,0.9648317264005721,-0.001275023803150921,0.0,"{""SYNTHETIC-00"": 0.3326294062546787, ""SYNTHETIC-06"": 0.3333119458382732, ""SYNTHETIC-07"": 0.3340586479070481}"
-0.0012626529164965206,0.0,0.0,2025-03-18,-0.03632846494197883,0.9680167430387072,-0.001202480505983372,0.9636715350580212,-0.001202480505983372,0.0,"{""SYNTHETIC-00"": 0.3325244676498597, ""SYNTHETIC-06"": 0.33319186471936035, ""SYNTHETIC-07"": 0.33428366763077993}"
-0.0011655107423111932,0.0,0.0,2025-03-19,-0.03740600030136565,0.9669343490578163,-0.0011181562598733263,0.9625939996986344,-0.0011181562598733263,0.0,"{""SYNTHETIC-00"": 0.33241552769847105, ""SYNTHETIC-06"": 0.3330530037909192, ""SYNTHETIC-07"": 0.3345314685106098}"
-0.00105152777496198,0.0,0.0,2025-03-20,-0.03839049168672859,0.9659454185874861,-0.0010227483089144673,0.9616095083132714,-0.0010227483089144673,0.0,"{""SYNTHETIC-00"": 0.33230328492770445, ""SYNTHETIC-06"": 0.3328965769036856, ""SYNTHETIC-07"": 0.33480013816860993}"
-0.0009221042646726518,0.0,0.0,2025-03-21,-0.039272324570284844,0.9650596095075352,-0.0009170384401699927,0.9607276754297152,-0.0009170384401699927,0.0,"{""SYNTHETIC-00"": 0.33218846789702233, ""SYNTHETIC-06"": 0.33272394177631887, ""SYNTHETIC-07"": 0.3350875903266588}"
-0.0007788307251230808,0.0,0.0,2025-03-24,-0.04004273213860521,0.9642857281610733,-0.0008019000472487825,0.9599572678613948,-0.0008019000472488935,0.0,"{""SYNTHETIC-00"": 0.3320718232053846, ""SYNTHETIC-06"": 0.3325365950196538, ""SYNTHETIC-07"": 0.3353915817749616}"
-0.0006234685959561892,0.0,0.0,2025-03-25,-0.04069385847194784,0.9636316658902901,-0.0006782867895706035,0.9593061415280522,-0.0006782867895706035,0.0,"{""SYNTHETIC-00"": 0.33195411541038033, ""SYNTHETIC-06"": 0.3323361517767439, ""SYNTHETIC-07"": 0.3357097328128757}"
-0.0004579287917751973,0.0,0.0,2025-03-26,-0.04121881123269744,0.9631043461104449,-0.0005472213071765486,0.9587811887673026,-0.0005472213071766596,0.0,"{""SYNTHETIC-00"": 0.3318361198670746, ""SYNTHETIC-06"": 0.33212434020372844, ""SYNTHETIC-07"": 0.3360395399291969}"
-0.000284248388761732,0.0,0.0,2025-03-27,-0.04161171392035945,0.9627096718192522,-0.00040979390528839144,0.9583882860796406,-0.00040979390528839144,0.0,"{""SYNTHETIC-00"": 0.3317186151925793, ""SYNTHETIC-06"": 0.3319029789313177, ""SYNTHETIC-07"": 0.336378405876103}"
-0.00010456572398531705,0.0,0.0,2025-03-28,-0.04186774570355867,0.962452485585281,-0.00026714828104423827,0.9581322542964413,-0.0002671482810443493,0.0,"{""SYNTHETIC-00"": 0.3316023792952261, ""SYNTHETIC-06"": 0.3316739709791006, ""SYNTHETIC-07"": 0.33672364972567326}"
7.89057964687423e-05,0.0,0.0,2025-03-31,-0.04198317486338787,0.9623365359538093,-0.00012047309681073592,0.9580168251366121,-0.0001204730968106249,0.0,"{""SYNTHETIC-00"": 0.33148818307548455, ""SYNTHETIC-06"": 0.33143927872621903, ""SYNTHETIC-07"": 0.33707253819829636}"
0.00026390486640126554,0.0,0.002869829116456145,2025-04-01,-0.044825209072846484,0.9623644561884183,2.9012963309371642e-05,0.9551747909271535,-0.0029665806851078003,1.9970044932601099,"{""SYNTHETIC-05"": 0.3333333333333333, ""SYNTHETIC-10"": 0.3333333333333333, ""SYNTHETIC-11"": 0.3333333333333333}"
0.0004481500967363772,0.0,0.0,2025-04-02,-0.04593430686208899,0.9612470101450945,-0.0011611464202965216,0.954065693137911,-0.0011611464202965216,0.0,"{""SYNTHETIC-05"": 0.33319445853604807, ""SYNTHETIC-10"": 0.3335781380787498, ""SYNTHETIC-11"": 0.3332274033852021}"
0.0006293681415729946,0.0,0.0,2025-04-03,-0.0470860785754218,0.9600865689681672,-0.0012072247452318274,0.9529139214245782,-0.0012072247452318274,0.0,"{""SYNTHETIC-05"": 0.33308030115121856, ""SYNTHETIC-10"": 0.33378905223619554, ""SYNTHETIC-11"": 0.3331306466125859}"
0.0008053217867247664,0.0,0.0,2025-04-04,-0.04826876627742327,0.9588949790958334,-0.001241127530420938,0.9517312337225767,-0.001241127530421049,0.0,"{""SYNTHETIC-05"": 0.33299165981923234, ""SYNTHETIC-10"": 0.33396435640214683, ""SYNTHETIC-11"": 0.33304398377862077}"
0.0009738376518400038,0.0,0.0,2025-04-07,-0.0494703831339004,0.9576843175879979,-0.0012625590228630967,0.9505296168660996,-0.0012625590228632078,0.0,"{""SYNTHETIC-05"": 0.3329291229290804, ""SYNTHETIC-10"": 0.33410262956981607, ""SYNTHETIC-11"": 0.33296824750110354}"
0.0011328331590481078,0.0,0.0,2025-04-08,-0.050678822049881944,0.9564667826705544,-0.0012713322073707456,0.9493211779501181,-0.0012713322073706346,0.0,"{""SYNTHETIC-05"": 0.3328930649598673, ""SYNTHETIC-10"": 0.334202761660579, ""SYNTHETIC-11"": 0.33290417337955364}"
0.0012803424274734354,0.0,0.0,2025-04-09,-0.05188194426610937,0.9552546044720238,-0.0012673500224922307,0.9481180557338906,-0.0012673500224922307,0.0,"{""SYNTHETIC-05"": 0.33288364001761167, ""SYNTHETIC-10"": 0.33426396138211395, ""SYNTHETIC-11"": 0.3328523986002743}"
0.0014145407639314378,0.0,0.0,2025-04-10,-0.053067687632251115,0.954059935935359,-0.0012506283990383338,0.9469323123677489,-0.0012506283990382228,0.0,"{""SYNTHETIC-05"": 0.33290078210871615, ""SYNTHETIC-10"": 0.33428576888990275, ""SYNTHETIC-11"": 0.33281344900138105}"
0.0015337674356914466,0.0,0.0,2025-04-11,-0.05422416068614955,0.9528947580305578,-0.0012212837589273828,0.9457758393138505,-0.0012212837589274939,0.0,"{""SYNTHETIC-05"": 0.3329442050000852, ""SYNTHETIC-10"": 0.3342680533945963, ""SYNTHETIC-11"": 0.33278774160531854}"
0.0016365464312138034,0.0,0.0,2025-04-14,-0.05533973483705046,0.9517707868775632,-0.0011795333571963385,0.9446602651629495,-0.0011795333571962274,0.0,"{""SYNTHETIC-05"": 0.3330134050109949, ""SYNTHETIC-10"": 0.33421101769740663, ""SYNTHETIC-11"": 0.33277557729159846}"
0.0017216049390706978,0.0,0.0,2025-04-15,-0.05640313888384829,0.9506993785165743,-0.0011256999855016048,0.9435968611161517,-0.0011256999855016048,0.0,"{""SYNTHETIC-05"": 0.3331076626917346, ""SYNTHETIC-10"": 0.3341151972523837, ""SYNTHETIC-11"": 0.3327771400558817}"
0.001787889303572765,0.0,0.0,2025-04-16,-0.057403548935215154,0.949691438311081,-0.0010602091768124877,0.9425964510647848,-0.0010602091768125987,0.0,"{""SYNTHETIC-05"": 0.3332260525022737, ""SYNTHETIC-10"": 0.3339814536067542, ""SYNTHETIC-11"": 0.33279249389097215}"
0.0018345782475976957,0.0,0.0,2025-04-17,-0.05833066656403829,0.9487573422051536,-0.0009835785269250996,0.9416693334359617,-0.0009835785269250996,0.0,"{""SYNTHETIC-05"": 0.33336744554642345, ""SYNTHETIC-10"": 0.3338109663126812, ""SYNTHETIC-11"": 0.33282158814089535}"
0.0018610931882714343,0.0,0.0,2025-04-18,-0.05917480384971385,0.9479068510410296,-0.0008964264372882669,0.9408251961502861,-0.0008964264372881559,0.0,"{""SYNTHETIC-05"": 0.33353052232545216, ""SYNTHETIC-10"": 0.3336052254481869, ""SYNTHETIC-11"": 0.3328642522263609}"
0.001867105509062883,0.0,0.0,2025-04-21,-0.05992695142087623,0.9471490420042223,-0.0007994551742873668,0.9400730485791238,-0.0007994551742874778,0.0,"{""SYNTHETIC-05"": 0.3337137826020459, ""SYNTHETIC-10"": 0.3333660152583448, ""SYNTHETIC-11"": 0.3329202021396093}"
0.001852540691853255,0.0,0.0,2025-04-22,-0.06057885092822235,0.9464922356051886,-0.0006934562248449572,0.9394211490717777,-0.0006934562248449572,0.0,"{""SYNTHETIC-05"": 0.33391555541816864, ""SYNTHETIC-10"": 0.3330954006865198, ""SYNTHETIC-11"": 0.3329890438953116}"
0.0018175792541195168,0.0,0.0,2025-04-23,-0.061123053018165896,0.945943937269303,-0.0005792951228331678,0.9388769469818341,-0.0005792951228330567,0.0,"{""SYNTHETIC-05"": 0.3341340186381443, ""SYNTHETIC-10"": 0.3327957074319252, ""SYNTHETIC-11"": 0.3330702739299305}"
0.0017626544787610054,0.0,0.0,2025-04-24,-0.061552978778476874,0.9455107754287131,-0.0004579149181296316,0.9384470212215231,-0.0004579149181296316,0.0,"{""SYNTHETIC-05"": 0.3343672068783543, ""SYNTHETIC-10"": 0.332469503593217, ""SYNTHETIC-11"": 0.3331632895284287}"
0.0016884469667461932,0.0,0.0,2025-04-25,-0.061862958770873444,0.945198462195946,-0.000330311658928939,0.9381370412291266,-0.000330311658928939,0.0,"{""SYNTHETIC-05"": 0.33461303528746245, ""SYNTHETIC-10"": 0.33211957460208347, ""SYNTHETIC-11"": 0.3332673901104541}"
0.0015958760848773235,0.0,0.0,2025-04-28,-0.06204828805654217,0.945011737924208,-0.00019755033382540255,0.9379517119434578,-0.00019755033382529152,0.0,"{""SYNTHETIC-05"": 0.334869310329178, ""SYNTHETIC-10"": 0.33174890166701937, ""SYNTHETIC-11"": 0.33338178800380264}"
0.0014860884219718429,0.0,0.0,2025-04-29,-0.06210524927233263,0.9449543479574933,-6.072936918299909e-05,0.9378947507276674,-6.072936918299909e-05,0.0,"{""SYNTHETIC-05"": 0.3351337528746028, ""SYNTHETIC-10"": 0.3313606346104672, ""SYNTHETIC-11"": 0.33350561251492994}"
0.001360443405965972,0.0,0.0,2025-04-30,-0.06203115136668613,0.9450290036030877,7.900449980025037e-05,0.9379688486333139,7.900449980025037e-05,0.0,"{""SYNTHETIC-05"": 0.3354040160130547, ""SYNTHETIC-10"": 0.33095806315790727, ""SYNTHETIC-11"": 0.33363792082903804}"
0.0012204962712671907,0.0,0.0018813782319117116,2025-05-01,-0.06370572023659393,0.9452373696331484,0.0002204863864139206,0.9362942797634061,-0.001785313949762557,1.3369054546649382,"{""SYNTHETIC-03"": 0.3333333333333333, ""SYNTHETIC-09"": 0.3333333333333333, ""SYNTHETIC-10"": 0.3333333333333333}"
0.001067978599588404,0.0,0.0,2025-05-02,-0.06496253595546853,0.9439685493381843,-0.0013423298059581645,0.9350374640445315,-0.0013423298059581645,0.0,"{""SYNTHETIC-03"": 0.3332449118620412, ""SYNTHETIC-09"": 0.33327786157669015, ""SYNTHETIC-10"": 0.33347722656126866}"
0.0009047766879748398,0.0,0.0,2025-05-05,-0.06617483634610777,0.9427446695631817,-0.0012965260080546326,0.9338251636538922,-0.0012965260080547436,0.0,"{""SYNTHETIC-03"": 0.33315052916949073, ""SYNTHETIC-09"": 0.33320088596413955, ""SYNTHETIC-10"": 0.3336485848663697}"
0.0007329080244316,0.0,0.0,2025-05-06,-0.06733073578153415,0.941577729461637,-0.0012378114024080844,0.9326692642184659,-0.0012378114024080844,0.0,"{""SYNTHETIC-03"": 0.3330507719147894, ""SYNTHETIC-09"": 0.33310310590139186, ""SYNTHETIC-10"": 0.33384612218381876}"
0.0005544961741059673,0.0,0.0,2025-05-07,-0.06841884852219882,0.940479223524903,-0.0011666651646083936,0.9315811514778012,-0.0011666651646083936,0.0,"{""SYNTHETIC-03"": 0.3329462668420481, ""SYNTHETIC-09"": 0.3329853933820021, ""SYNTHETIC-10"": 0.3340683397759499}"
0.000371744397168694,0.0,0.0,2025-05-08,-0.06942837097386745,0.9394600585386104,-0.0010836656045125626,0.9305716290261326,-0.0010836656045124515,0.0,"{""SYNTHETIC-03"": 0.3328376783549847, ""SYNTHETIC-09"": 0.3328487853913413, ""SYNTHETIC-10"": 0.33431353625367405}"
0.00018690833320045286,0.0,0.0,2025-05-09,-0.07034916670714819,0.9385304677510691,-0.0009894947412530941,0.9296508332928518,-0.0009894947412532051,0.0,"{""SYNTHETIC-03"": 0.3327257029221609, ""SYNTHETIC-09"": 0.33269447659411233, ""SYNTHETIC-10"": 0.3345798204837267}"
2.268095961932559e-06,0.0,0.0,2025-05-12,-0.07117183976132369,0.9376999368692682,-0.000884926926017604,0.9288281602386763,-0.000884926926017493,0.0,"{""SYNTHETIC-03"": 0.3326110653712896, ""SYNTHETIC-09"": 0.33252380886540855, ""SYNTHETIC-10"": 0.3348651257633019}"
-0.00017989987308431044,0.0,0.0,2025-05-13,-0.07188779969796177,0.9369771383839015,-0.0007708206612233592,0.9281122003020382,-0.0007708206612233592,0.0,"{""SYNTHETIC-03"": 0.33249451192287316, ""SYNTHETIC-09"": 0.3323382606682294, ""SYNTHETIC-10"": 0.3351672274088975}"
-0.0003573508441336859,0.0,0.0,2025-05-14,-0.07248933493013343,0.9363698575397387,-0.0006481277069473323,0.9275106650698666,-0.0006481277069474434,0.0,"{""SYNTHETIC-03"": 0.33237680589243956, ""SYNTHETIC-09"": 0.3321394340366475, ""SYNTHETIC-10"": 0.33548376007091296}"
-0.0005278993872885884,0.0,0.0,2025-05-15,-0.0729696541828273,0.9358849504791986,-0.0005178584686761356,0.9270303458171727,-0.0005178584686761356,0.0,"{""SYNTHETIC-03"": 0.33225872199396056, ""SYNTHETIC-09"": 0.3319290410897244, ""SYNTHETIC-10"": 0.335812236916315}"
-0.0006894461742017466,0.0,0.0,2025-05-16,-0.07332294333121614,0.935528286861188,-0.0003810977170088936,0.9266770566687839,-0.0003810977170087826,0.0,"{""SYNTHETIC-03"": 0.33214103822245306, ""SYNTHETIC-09"": 0.33170889256271346, ""SYNTHETIC-10"": 0.33615006921483337}"
-0.000840003670037337,0.0,0.0,2025-05-19,-0.07354440390932404,0.9353047109846153,-0.00023898355582907538,0.926455596090676,-0.00023898355582907538,0.0,"{""SYNTHETIC-03"": 0.33202453642026386, ""SYNTHETIC-09"": 0.3314808772374806, ""SYNTHETIC-10"": 0.33649458634225554}"
-0.0009777204086909297,0.0,0.0,2025-05-20,-0.07363028476955114,0.9352180098264672,-9.26983015586691e-05,0.9263697152304489,-9.26983015586691e-05,0.0,"{""SYNTHETIC-03"": 0.33190998611492306, ""SYNTHETIC-09"": 0.3312469527972042, ""SYNTHETIC-10"": 0.33684306108787276}"
-0.0011009035635466402,0.0,0.0,2025-05-21,-0.07357790926244356,0.9352708856024295,5.653844922437479e-05,0.9264220907375564,5.653844922437479e-05,0.0,"{""SYNTHETIC-03"": 0.33179814855033063, ""SYNTHETIC-09"": 0.3310091236777153, ""SYNTHETIC-10"": 0.3371927277719541}"
-0.001208039548339035,0.0,0.0,2025-05-22,-0.07338569561808939,0.9354649351908162,0.00020747955632294257,0.9266143043819106,0.00020747955632316462,0.0,"{""SYNTHETIC-03"": 0.3316897641145909, ""SYNTHETIC-09"": 0.33076942878363746, ""SYNTHETIC-10"": 0.33754080710177164}"
-0.001297812407638932,0.0,0.0,2025-05-23,-0.07305315908357013,0.9358006479747023,0.000358872653861253,0.9269468409164299,0.000358872653861253,0.0,"{""SYNTHETIC-03"": 0.33158555129133266, ""SYNTHETIC-09"": 0.33052991970925766, ""SYNTHETIC-10"": 0.3378845289994097}"
-0.0013691197837234492,0.0,0.0,2025-05-26,-0.07258093143871869,0.9362773861397589,0.0005094441493371793,0.9274190685612813,0.0005094441493371793,0.0,"{""SYNTHETIC-03"": 0.33148619391945633, ""SYNTHETIC-09"": 0.3302926495856125, ""SYNTHETIC-10"": 0.3382211564949311}"
-0.0014210862757866316,0.0,0.0,2025-05-27,-0.07197074119549518,0.9368934046640055,0.0006579444653538324,0.9280292588045048,0.0006579444653538324,0.0,"{""SYNTHETIC-03"": 0.33139234283769275, ""SYNTHETIC-09"": 0.33005964974745156, ""SYNTHETIC-10"": 0.3385480074148557}"
-0.0014530740383087437,0.0,0.0,2025-05-28,-0.0712254095205489,0.9376458554341933,0.0008031338105722874,0.9287745904794511,0.0008031338105722874,0.0,"{""SYNTHETIC-03"": 0.3313046053529656, ""SYNTHETIC-09"": 0.3298329176429798, ""SYNTHETIC-10"": 0.33886247700405464}"
-0.001464690497572585,0.0,0.0,2025-05-29,-0.07034883102738909,0.9385308066371001,0.0009438011140112668,0.9296511689726109,0.0009438011140112668,0.0,"{""SYNTHETIC-03"": 0.3312235424049122, ""SYNTHETIC-09"": 0.3296143978681517, ""SYNTHETIC-10"": 0.3391620597269361}"
-0.0014557930985010792,0.0,0.0,2025-05-30,-0.06934594821433082,0.9395432685657419,0.0010787732501500447,0.9306540517856692,0.0010787732501500447,0.0,"{""SYNTHETIC-03"": 0.3311496598979843, ""SYNTHETIC-09"": 0.3294059668444102, ""SYNTHETIC-10"": 0.33944437325760546}"
-0.001426491027913368,0.0,0.0027911451391125393,2025-06-02,-0.07101385953204331,0.9406772310450292,0.0012069294914096584,0.9289861404679567,-0.001792192613906507,1.9970044932601099,"{""SYNTHETIC-01"": 0.33333333333333337, ""SYNTHETIC-07"": 0.33333333333333337, ""SYNTHETIC-08"": 0.33333333333333337}"
-0.001377143894656263,0.0,0.0,2025-06-03,-0.07228869809022576,0.939386348918051,-0.0013722901802822873,0.9277113019097742,-0.0013722901802821763,0.0,"{""SYNTHETIC-01"": 0.33324491174504495, ""SYNTHETIC-07"": 0.33327786131236814, ""SYNTHETIC-08"": 0.3334772269425869}"
-0.001308357381584191,0.0,0.0,2025-06-04,-0.07351929421907322,0.9381402660018561,-0.0013264860806526668,0.9264807057809268,-0.0013264860806526668,0.0,"{""SYNTHETIC-01"": 0.3331505297296557, ""SYNTHETIC-07"": 0.333200885720161, ""SYNTHETIC-08"": 0.33364858455018326}"
-0.0012209759187356006,0.0,0.0,2025-06-05,-0.07469386251004528,0.9369509160218139,-0.0012677741518449803,0.9253061374899547,-0.0012677741518448693,0.0,"{""SYNTHETIC-01"": 0.33305077216316775, ""SYNTHETIC-07"": 0.33310310594211934, ""SYNTHETIC-08"": 0.33384612189471286}"
-0.0011160724610843609,0.0,0.0,2025-06-06,-0.07580111148105917,0.9358297325608786,-0.0011966298786447727,0.9241988885189408,-0.0011966298786447727,0.0,"{""SYNTHETIC-01"": 0.33294626642142827, ""SYNTHETIC-07"": 0.33298539306685915, ""SYNTHETIC-08"": 0.3340683405117126}"
