count,data_version,denominator,from_cluster,from_date,rate,run_id,to_cluster,to_date
2,run-563d11a7cc13,3,1,2024-10-31,0.6666666666666666,experiment-a3f51c72792a,1,2024-11-29
0,run-563d11a7cc13,3,1,2024-10-31,0.0,experiment-a3f51c72792a,2,2024-11-29
1,run-563d11a7cc13,3,2,2024-10-31,0.3333333333333333,experiment-a3f51c72792a,0,2024-11-29
2,run-563d11a7cc13,3,2,2024-10-31,0.6666666666666666,experiment-a3f51c72792a,1,2024-11-29
0,run-563d11a7cc13,3,2,2024-10-31,0.0,experiment-a3f51c72792a,2,2024-11-29
4,run-563d11a7cc13,4,0,2024-11-29,1.0,experiment-a3f51c72792a,0,2024-12-31
0,run-563d11a7cc13,4,0,2024-11-29,0.0,experiment-a3f51c72792a,1,2024-12-31
0,run-563d11a7cc13,4,0,2024-11-29,0.0,experiment-a3f51c72792a,2,2024-12-31
0,run-563d11a7cc13,5,1,2024-11-29,0.0,experiment-a3f51c72792a,0,2024-12-31
3,run-563d11a7cc13,5,1,2024-11-29,0.6,experiment-a3f51c72792a,1,2024-12-31
2,run-563d11a7cc13,5,1,2024-11-29,0.4,experiment-a3f51c72792a,2,2024-12-31
0,run-563d11a7cc13,1,2,2024-11-29,0.0,experiment-a3f51c72792a,0,2024-12-31
0,run-563d11a7cc13,1,2,2024-11-29,0.0,experiment-a3f51c72792a,1,2024-12-31
1,run-563d11a7cc13,1,2,2024-11-29,1.0,experiment-a3f51c72792a,2,2024-12-31
1,run-563d11a7cc13,4,0,2024-12-31,0.25,experiment-a3f51c72792a,0,2025-01-24
0,run-563d11a7cc13,4,0,2024-12-31,0.0,experiment-a3f51c72792a,2,2025-01-24
3,run-563d11a7cc13,4,0,2024-12-31,0.75,experiment-a3f51c72792a,1,2025-01-24
0,run-563d11a7cc13,3,2,2024-12-31,0.0,experiment-a3f51c72792a,0,2025-01-24
3,run-563d11a7cc13,3,2,2024-12-31,1.0,experiment-a3f51c72792a,2,2025-01-24
0,run-563d11a7cc13,3,2,2024-12-31,0.0,experiment-a3f51c72792a,1,2025-01-24
0,run-563d11a7cc13,3,1,2024-12-31,0.0,experiment-a3f51c72792a,0,2025-01-24
0,run-563d11a7cc13,3,1,2024-12-31,0.0,experiment-a3f51c72792a,2,2025-01-24
3,run-563d11a7cc13,3,1,2024-12-31,1.0,experiment-a3f51c72792a,1,2025-01-24
3,run-563d11a7cc13,6,1,2025-01-24,0.5,experiment-a3f51c72792a,1,2025-02-28
3,run-563d11a7cc13,6,1,2025-01-24,0.5,experiment-a3f51c72792a,0,2025-02-28
0,run-563d11a7cc13,6,1,2025-01-24,0.0,experiment-a3f51c72792a,2,2025-02-28
0,run-563d11a7cc13,1,0,2025-01-24,0.0,experiment-a3f51c72792a,1,2025-02-28
1,run-563d11a7cc13,1,0,2025-01-24,1.0,experiment-a3f51c72792a,0,2025-02-28
0,run-563d11a7cc13,1,0,2025-01-24,0.0,experiment-a3f51c72792a,2,2025-02-28
1,run-563d11a7cc13,3,2,2025-01-24,0.3333333333333333,experiment-a3f51c72792a,1,2025-02-28
0,run-563d11a7cc13,3,2,2025-01-24,0.0,experiment-a3f51c72792a,0,2025-02-28
2,run-563d11a7cc13,3,2,2025-01-24,0.6666666666666666,experiment-a3f51c72792a,2,2025-02-28
2,run-563d11a7cc13,2,2,2025-02-28,1.0,experiment-a3f51c72792a,2,2025-03-31
0,run-563d11a7cc13,2,2,2025-02-28,0.0,experiment-a3f51c72792a,0,2025-03-31
0,run-563d11a7cc13,2,2,2025-02-28,0.0,experiment-a3f51c72792a,1,2025-03-31
0,run-563d11a7cc13,4,0,2025-02-28,0.0,experiment-a3f51c72792a,2,2025-03-31
3,run-563d11a7cc13,4,0,2025-02-28,0.75,experiment-a3f51c72792a,0,2025-03-31
1,run-563d11a7cc13,4,0,2025-02-28,0.25,experiment-a3f51c72792a,1,2025-03-31
1,run-563d11a7cc13,4,1,2025-02-28,0.25,experiment-a3f51c72792a,2,2025-03-31
1,run-563d11a7cc13,4,1,2025-02-28,0.25,experiment-a3f51c72792a,0,2025-03-31
2,run-563d11a7cc13,4,1,2025-02-28,0.5,experiment-a3f51c72792a,1,2025-03-31
3,run-563d11a7cc13,3,1,2025-03-31,1.0,experiment-a3f51c72792a,1,2025-04-29
0,run-563d11a7cc13,3,1,2025-03-31,0.0,experiment-a3f51c72792a,0,2025-04-29
0,run-563d11a7cc13,3,1,2025-03-31,0.0,experiment-a3f51c72792a,2,2025-04-29
0,run-563d11a7cc13,4,0,2025-03-31,0.0,experiment-a3f51c72792a,1,2025-04-29
3,run-563d11a7cc13,4,0,2025-03-31,0.75,experiment-a3f51c72792a,0,2025-04-29
1,run-563d11a7cc13,4,0,2025-03-31,0.25,experiment-a3f51c72792a,2,2025-04-29
0,run-563d11a7cc13,3,2,2025-03-31,0.0,experiment-a3f51c72792a,1,2025-04-29
0,run-563d11a7cc13,3,2,2025-03-31,0.0,experiment-a3f51c72792a,0,2025-04-29
3,run-563d11a7cc13,3,2,2025-03-31,1.0,experiment-a3f51c72792a,2,2025-04-29
2,run-563d11a7cc13,3,0,2025-04-29,0.6666666666666666,experiment-a3f51c72792a,0,2025-05-30
0,run-563d11a7cc13,3,0,2025-04-29,0.0,experiment-a3f51c72792a,1,2025-05-30
1,run-563d11a7cc13,3,0,2025-04-29,0.3333333333333333,experiment-a3f51c72792a,2,2025-05-30
0,run-563d11a7cc13,3,1,2025-04-29,0.0,experiment-a3f51c72792a,0,2025-05-30
3,run-563d11a7cc13,3,1,2025-04-29,1.0,experiment-a3f51c72792a,1,2025-05-30
0,run-563d11a7cc13,3,1,2025-04-29,0.0,experiment-a3f51c72792a,2,2025-05-30
0,run-563d11a7cc13,4,2,2025-04-29,0.0,experiment-a3f51c72792a,0,2025-05-30
0,run-563d11a7cc13,4,2,2025-04-29,0.0,experiment-a3f51c72792a,1,2025-05-30
4,run-563d11a7cc13,4,2,2025-04-29,1.0,experiment-a3f51c72792a,2,2025-05-30
4,run-563d11a7cc13,5,2,2025-05-30,0.8,experiment-a3f51c72792a,2,2025-06-30
0,run-563d11a7cc13,5,2,2025-05-30,0.0,experiment-a3f51c72792a,1,2025-06-30
1,run-563d11a7cc13,5,2,2025-05-30,0.2,experiment-a3f51c72792a,0,2025-06-30
1,run-563d11a7cc13,3,1,2025-05-30,0.3333333333333333,experiment-a3f51c72792a,2,2025-06-30
2,run-563d11a7cc13,3,1,2025-05-30,0.6666666666666666,experiment-a3f51c72792a,1,2025-06-30
0,run-563d11a7cc13,3,1,2025-05-30,0.0,experiment-a3f51c72792a,0,2025-06-30
0,run-563d11a7cc13,2,0,2025-05-30,0.0,experiment-a3f51c72792a,2,2025-06-30
0,run-563d11a7cc13,2,0,2025-05-30,0.0,experiment-a3f51c72792a,1,2025-06-30
2,run-563d11a7cc13,2,0,2025-05-30,1.0,experiment-a3f51c72792a,0,2025-06-30
0,run-563d11a7cc13,3,0,2025-06-30,0.0,experiment-a3f51c72792a,0,2025-07-31
3,run-563d11a7cc13,3,0,2025-06-30,1.0,experiment-a3f51c72792a,2,2025-07-31
0,run-563d11a7cc13,3,0,2025-06-30,0.0,experiment-a3f51c72792a,1,2025-07-31
1,run-563d11a7cc13,5,2,2025-06-30,0.2,experiment-a3f51c72792a,0,2025-07-31
4,run-563d11a7cc13,5,2,2025-06-30,0.8,experiment-a3f51c72792a,2,2025-07-31
0,run-563d11a7cc13,5,2,2025-06-30,0.0,experiment-a3f51c72792a,1,2025-07-31
0,run-563d11a7cc13,2,1,2025-06-30,0.0,experiment-a3f51c72792a,0,2025-07-31
0,run-563d11a7cc13,2,1,2025-06-30,0.0,experiment-a3f51c72792a,2,2025-07-31
2,run-563d11a7cc13,2,1,2025-06-30,1.0,experiment-a3f51c72792a,1,2025-07-31
2,run-563d11a7cc13,2,1,2025-07-31,1.0,experiment-a3f51c72792a,1,2025-08-29
0,run-563d11a7cc13,2,1,2025-07-31,0.0,experiment-a3f51c72792a,0,2025-08-29
0,run-563d11a7cc13,2,1,2025-07-31,0.0,experiment-a3f51c72792a,2,2025-08-29
0,run-563d11a7cc13,1,0,2025-07-31,0.0,experiment-a3f51c72792a,1,2025-08-29
1,run-563d11a7cc13,1,0,2025-07-31,1.0,experiment-a3f51c72792a,0,2025-08-29
0,run-563d11a7cc13,1,0,2025-07-31,0.0,experiment-a3f51c72792a,2,2025-08-29
3,run-563d11a7cc13,7,2,2025-07-31,0.42857142857142855,experiment-a3f51c72792a,1,2025-08-29
0,run-563d11a7cc13,7,2,2025-07-31,0.0,experiment-a3f51c72792a,0,2025-08-29
4,run-563d11a7cc13,7,2,2025-07-31,0.5714285714285714,experiment-a3f51c72792a,2,2025-08-29
3,run-563d11a7cc13,5,1,2025-08-29,0.6,experiment-a3f51c72792a,1,2025-09-30
0,run-563d11a7cc13,5,1,2025-08-29,0.0,experiment-a3f51c72792a,0,2025-09-30
2,run-563d11a7cc13,5,1,2025-08-29,0.4,experiment-a3f51c72792a,2,2025-09-30
0,run-563d11a7cc13,1,0,2025-08-29,0.0,experiment-a3f51c72792a,1,2025-09-30
1,run-563d11a7cc13,1,0,2025-08-29,1.0,experiment-a3f51c72792a,0,2025-09-30
0,run-563d11a7cc13,1,0,2025-08-29,0.0,experiment-a3f51c72792a,2,2025-09-30
1,run-563d11a7cc13,4,2,2025-08-29,0.25,experiment-a3f51c72792a,1,2025-09-30
0,run-563d11a7cc13,4,2,2025-08-29,0.0,experiment-a3f51c72792a,0,2025-09-30
3,run-563d11a7cc13,4,2,2025-08-29,0.75,experiment-a3f51c72792a,2,2025-09-30
3,run-563d11a7cc13,5,2,2025-09-30,0.6,experiment-a3f51c72792a,2,2025-10-31
1,run-563d11a7cc13,5,2,2025-09-30,0.2,experiment-a3f51c72792a,1,2025-10-31
1,run-563d11a7cc13,5,2,2025-09-30,0.2,experiment-a3f51c72792a,0,2025-10-31
0,run-563d11a7cc13,4,1,2025-09-30,0.0,experiment-a3f51c72792a,2,2025-10-31
4,run-563d11a7cc13,4,1,2025-09-30,1.0,experiment-a3f51c72792a,1,2025-10-31
0,run-563d11a7cc13,4,1,2025-09-30,0.0,experiment-a3f51c72792a,0,2025-10-31
1,run-563d11a7cc13,1,0,2025-09-30,1.0,experiment-a3f51c72792a,2,2025-10-31
0,run-563d11a7cc13,1,0,2025-09-30,0.0,experiment-a3f51c72792a,1,2025-10-31
0,run-563d11a7cc13,1,0,2025-09-30,0.0,experiment-a3f51c72792a,0,2025-10-31
0,run-563d11a7cc13,1,0,2025-10-31,0.0,experiment-a3f51c72792a,0,2025-11-28
0,run-563d11a7cc13,1,0,2025-10-31,0.0,experiment-a3f51c72792a,2,2025-11-28
1,run-563d11a7cc13,1,0,2025-10-31,1.0,experiment-a3f51c72792a,1,2025-11-28
0,run-563d11a7cc13,4,2,2025-10-31,0.0,experiment-a3f51c72792a,0,2025-11-28
1,run-563d11a7cc13,4,2,2025-10-31,0.25,experiment-a3f51c72792a,2,2025-11-28
3,run-563d11a7cc13,4,2,2025-10-31,0.75,experiment-a3f51c72792a,1,2025-11-28
1,run-563d11a7cc13,5,1,2025-10-31,0.2,experiment-a3f51c72792a,0,2025-11-28
0,run-563d11a7cc13,5,1,2025-10-31,0.0,experiment-a3f51c72792a,2,2025-11-28
4,run-563d11a7cc13,5,1,2025-10-31,0.8,experiment-a3f51c72792a,1,2025-11-28
4,run-563d11a7cc13,8,1,2025-11-28,0.5,experiment-a3f51c72792a,1,2025-12-31
3,run-563d11a7cc13,8,1,2025-11-28,0.375,experiment-a3f51c72792a,2,2025-12-31
1,run-563d11a7cc13,8,1,2025-11-28,0.125,experiment-a3f51c72792a,0,2025-12-31
1,run-563d11a7cc13,1,2,2025-11-28,1.0,experiment-a3f51c72792a,1,2025-12-31
0,run-563d11a7cc13,1,2,2025-11-28,0.0,experiment-a3f51c72792a,2,2025-12-31
0,run-563d11a7cc13,1,2,2025-11-28,0.0,experiment-a3f51c72792a,0,2025-12-31
0,run-563d11a7cc13,1,0,2025-11-28,0.0,experiment-a3f51c72792a,1,2025-12-31
0,run-563d11a7cc13,1,0,2025-11-28,0.0,experiment-a3f51c72792a,2,2025-12-31
1,run-563d11a7cc13,1,0,2025-11-28,1.0,experiment-a3f51c72792a,0,2025-12-31
